date,temp_max_c,temp_min_c,temp_mean_c,humidity_pct,wind_speed_10m_ms,solar_radiation_mj,rainfall_mm,pressure_hpa,wind_speed_2m_ms,sunshine_hours,vpd_kpa,net_radiation_mj,penman_evaporation_mm,evaporation_pan_mm
2022-03-01,32.7,18.3,26.0,27,3.0,20.03,0.0,949.4,2.24,8.41,2.573,10.464,6.271,8.46
2022-03-02,34.0,16.8,25.8,33,2.7222222222222223,21.28,0.0,948.8,2.04,8.94,2.423,12.254,6.334,8.65
2022-03-03,33.9,18.9,26.0,32,3.9722222222222223,20.6,0.0,948.6,2.97,8.65,2.541,11.545,7.278,9.56
2022-03-04,33.5,19.1,26.1,32,3.75,22.17,0.0,948.8,2.8,9.31,2.511,12.965,7.405,9.98
2022-03-05,33.8,17.6,26.3,33,4.055555555555555,23.16,0.0,948.3,3.03,9.73,2.436,13.975,7.733,10.47
2022-03-06,33.7,17.9,26.7,34,3.2499999999999996,20.04,0.0,947.3,2.43,8.42,2.403,11.191,6.371,8.23
2022-03-07,32.6,21.4,26.7,38,4.388888888888889,16.15,0.0,947.3,3.28,6.78,2.315,7.949,6.203,8.09
2022-03-08,32.4,22.5,27.0,39,3.3888888888888884,20.82,0.0,947.8,2.53,8.74,2.315,12.349,6.621,8.52
2022-03-09,32.6,19.7,25.8,47,5.694444444444445,19.71,0.0,947.9,4.26,8.28,1.912,11.91,7.128,9.46
2022-03-10,32.1,19.7,25.7,49,2.9166666666666665,19.66,0.0,947.8,2.18,8.26,1.805,11.967,5.574,7.54
2022-03-11,32.7,19.7,25.3,52,4.361111111111111,20.0,0.6,947.4,3.26,8.4,1.738,12.56,6.346,8.69
2022-03-12,32.8,20.2,26.0,46,2.944444444444444,21.67,0.0,947.3,2.2,9.1,1.982,13.67,6.266,8.37
2022-03-13,34.5,18.3,27.0,35,3.5833333333333335,24.21,0.0,947.5,2.68,10.17,2.461,15.181,7.714,10.53
2022-03-14,35.1,18.5,27.7,24,3.7777777777777777,24.8,0.0,947.9,2.83,10.42,2.958,14.654,8.445,11.05
2022-03-15,36.3,21.2,28.9,24,4.333333333333333,24.8,0.0,946.8,3.24,10.42,3.252,14.715,9.266,12.1
2022-03-16,37.0,21.3,29.5,23,4.972222222222221,24.82,0.0,945.4,3.72,10.42,3.391,14.648,9.949,13.26
2022-03-17,37.5,23.3,30.3,22,4.666666666666667,24.89,0.0,945.1,3.49,10.45,3.63,14.614,9.977,13.36
2022-03-18,37.6,22.9,30.1,25,3.9166666666666665,19.3,0.0,944.2,2.93,8.11,3.478,9.865,7.797,10.39
2022-03-19,37.8,21.2,27.9,44,5.611111111111111,19.81,0.0,943.6,4.2,8.32,2.54,12.347,8.363,10.84
2022-03-20,36.3,21.2,27.1,48,5.055555555555555,15.05,0.0,944.2,3.78,6.32,2.225,8.147,6.453,8.59
2022-03-21,36.1,20.3,27.5,47,3.7222222222222223,18.0,0.0,944.9,2.78,7.56,2.214,10.72,6.226,8.11
2022-03-22,37.2,23.9,29.3,36,5.138888888888888,17.46,0.0,945.1,3.84,7.33,2.979,9.421,8.012,10.78
2022-03-23,36.4,22.4,29.5,30,3.3055555555555554,16.1,0.0,944.8,2.47,6.76,3.074,7.421,6.057,8.13
2022-03-24,36.8,25.4,29.4,38,6.111111111111111,17.91,0.0,944.7,4.57,7.52,2.93,10.06,8.756,11.53
2022-03-25,36.8,21.4,28.4,59,3.944444444444444,16.81,0.2,945.9,2.95,7.06,1.795,10.741,5.644,7.45
2022-03-26,36.9,22.3,28.6,58,4.416666666666667,18.21,0.0,947.8,3.3,7.65,1.876,12.013,6.312,8.26
2022-03-27,38.4,20.9,29.2,44,3.8333333333333335,20.59,0.0,947.9,2.87,8.65,2.588,13.127,7.385,9.84
2022-03-28,38.3,21.3,29.6,44,3.5833333333333335,20.24,0.0,947.3,2.68,8.5,2.595,12.806,7.102,9.61
2022-03-29,38.7,21.7,30.8,34,5.249999999999999,25.26,0.0,946.4,3.93,10.61,3.127,16.468,9.975,13.15
2022-03-30,38.3,23.7,30.7,24,4.555555555555555,26.07,0.0,946.2,3.41,10.95,3.672,16.016,10.265,13.76
2022-03-31,37.6,20.8,29.1,21,5.166666666666667,26.48,0.0,946.4,3.86,11.12,3.531,15.948,10.76,14.27
2022-04-01,38.5,21.0,28.7,24,4.388888888888889,26.71,0.0,946.1,3.28,11.22,3.531,16.602,10.298,13.61
2022-04-02,38.8,21.6,28.9,35,6.0,26.18,0.0,946.8,4.49,11.0,3.086,17.43,10.886,14.5
2022-04-03,39.2,20.1,29.3,41,4.305555555555555,24.9,0.0,946.3,3.22,10.46,2.779,16.876,8.981,11.82
2022-04-04,41.0,21.1,29.2,50,5.277777777777778,20.86,0.1,946.8,3.95,8.76,2.57,14.308,8.571,11.34
2022-04-05,39.7,21.9,29.3,52,6.388888888888888,20.04,0.0,948.4,4.78,8.42,2.373,13.576,8.566,11.24
2022-04-06,39.1,21.8,29.4,50,6.611111111111111,22.41,0.0,948.7,4.95,9.41,2.41,15.483,9.205,12.57
2022-04-07,38.6,22.1,29.7,50,4.111111111111112,24.32,0.0,947.7,3.08,10.21,2.376,17.183,8.276,11.04
2022-04-08,39.0,22.3,29.8,45,5.5,22.82,0.0,946.3,4.11,9.58,2.663,15.399,9.089,12.01
2022-04-09,39.4,22.8,29.5,48,6.583333333333333,20.96,0.0,945.8,4.92,8.8,2.579,14.05,9.211,12.31
2022-04-10,38.3,23.0,29.2,51,6.083333333333333,23.29,0.0,945.9,4.55,9.78,2.338,16.328,9.01,12.0
2022-04-11,38.5,21.8,29.7,42,5.527777777777778,23.29,0.0,945.0,4.13,9.78,2.731,15.461,9.262,12.32
2022-04-12,38.5,23.1,30.5,36,4.694444444444444,24.21,0.0,944.1,3.51,10.17,3.082,15.733,9.338,12.54
2022-04-13,38.8,25.0,31.5,29,3.861111111111111,23.01,0.0,943.8,2.89,9.66,3.58,13.898,8.81,11.86
2022-04-14,38.6,24.4,29.9,42,6.222222222222221,24.03,0.0,944.1,4.65,10.09,2.871,16.253,10.134,13.43
2022-04-15,37.4,21.5,28.8,50,4.416666666666667,26.01,0.0,944.6,3.3,10.92,2.244,18.551,8.613,11.4
2022-04-16,38.5,20.4,28.5,39,5.472222222222222,27.05,0.0,943.6,4.09,11.36,2.807,18.584,10.278,13.66
2022-04-17,38.3,20.2,28.8,46,5.416666666666667,27.03,0.0,944.4,4.05,11.35,2.457,19.201,9.668,12.55
2022-04-18,38.8,21.0,28.5,50,6.083333333333333,24.88,0.0,946.4,4.55,10.45,2.351,17.679,9.424,12.34
2022-04-19,37.9,21.1,28.9,55,5.666666666666666,22.24,0.0,947.7,4.24,9.34,2.046,15.557,8.047,10.93
2022-04-20,39.3,21.7,29.9,48,6.499999999999999,22.4,0.0,946.0,4.86,9.41,2.522,15.313,9.301,12.65
2022-04-21,38.9,24.3,31.0,34,3.8333333333333335,21.51,0.0,944.8,2.87,9.03,3.297,13.103,8.233,10.94
2022-04-22,38.0,24.5,31.6,30,3.3055555555555554,22.18,0.0,945.6,2.47,9.32,3.395,13.179,7.846,10.55
2022-04-23,37.1,24.6,30.3,45,4.277777777777778,22.36,0.2,946.3,3.2,9.39,2.586,14.845,8.037,10.76
2022-04-24,37.8,25.0,30.2,50,3.416666666666667,21.74,0.0,946.3,2.56,9.13,2.43,14.851,7.294,10.19
2022-04-25,38.3,23.2,30.4,42,6.222222222222221,21.96,0.2,945.1,4.65,9.22,2.777,14.265,9.385,12.68
2022-04-26,39.4,23.6,31.1,37,4.527777777777778,25.01,0.0,945.3,3.39,10.5,3.168,16.688,9.552,12.72
2022-04-27,40.1,24.6,32.4,31,3.194444444444444,25.75,0.0,944.5,2.39,10.82,3.625,16.773,8.969,11.82
2022-04-28,40.1,25.6,32.2,34,6.527777777777778,23.82,0.0,945.3,4.88,10.0,3.53,15.392,11.169,14.65
2022-04-29,39.1,24.1,30.8,50,5.444444444444445,24.6,0.0,946.4,4.07,10.33,2.508,17.61,9.231,12.34
2022-04-30,37.5,23.5,30.1,41,4.777777777777778,26.53,0.0,945.1,3.57,11.14,2.756,18.292,9.542,12.61
2022-05-01,37.7,21.4,29.3,45,4.944444444444445,26.16,0.0,943.7,3.7,10.99,2.493,18.277,9.228,12.09
2022-05-02,36.5,22.2,28.5,59,5.055555555555555,25.67,0.0,944.1,3.78,10.78,1.8,18.893,8.167,10.79
2022-05-03,36.6,21.4,28.3,62,5.166666666666667,24.97,0.0,944.7,3.86,10.49,1.651,18.45,7.805,10.24
2022-05-04,38.3,20.9,28.9,54,4.916666666666666,26.78,0.0,945.6,3.68,11.25,2.117,19.699,8.905,12.13
2022-05-05,38.6,21.1,29.1,48,5.666666666666666,26.79,0.0,945.2,4.24,11.25,2.43,19.233,9.724,13.1
2022-05-06,38.2,21.3,28.9,48,5.555555555555555,26.52,0.0,944.7,4.16,11.14,2.4,18.94,9.554,12.74
2022-05-07,38.3,21.0,29.2,55,5.722222222222222,26.55,0.0,944.3,4.28,11.15,2.074,19.576,9.093,12.35
2022-05-08,39.9,22.7,30.2,47,7.666666666666667,20.91,0.0,942.7,5.73,8.78,2.675,13.973,9.878,13.18
2022-05-09,36.5,24.5,29.3,52,6.0,20.49,0.0,941.7,4.49,8.61,2.203,13.682,8.027,10.57
2022-05-10,35.5,23.5,28.3,65,5.638888888888889,20.04,1.2,941.5,4.22,8.42,1.518,14.11,6.61,9.04
2022-05-11,34.6,22.9,27.9,64,6.305555555555555,18.98,0.8,941.3,4.72,7.97,1.493,12.891,6.467,8.7
2022-05-12,33.5,24.4,27.6,71,5.444444444444445,17.63,0.0,942.4,4.07,7.4,1.193,12.101,5.413,7.06
2022-05-13,34.3,23.7,27.9,66,4.972222222222221,20.33,0.0,942.2,3.72,8.54,1.418,14.292,6.277,8.34
2022-05-14,36.4,22.3,28.1,63,5.416666666666667,26.4,0.0,942.5,4.05,11.09,1.622,19.865,8.167,10.76
2022-05-15,36.9,22.4,28.6,64,4.361111111111111,25.61,0.1,943.5,3.26,10.76,1.611,19.297,7.711,10.07
2022-05-16,39.0,23.3,29.7,61,5.666666666666666,25.27,0.0,943.0,4.24,10.61,1.921,19.14,8.632,11.65
2022-05-17,36.3,22.8,29.0,61,4.527777777777778,24.24,0.1,942.1,3.39,10.18,1.719,17.74,7.543,10.34
2022-05-18,37.0,22.4,28.9,61,5.083333333333333,21.42,0.0,942.4,3.8,9.0,1.752,15.225,7.152,9.33
2022-05-19,36.7,24.3,28.2,65,6.027777777777778,17.26,0.0,942.8,4.51,7.25,1.612,11.793,6.38,8.59
2022-05-20,32.5,23.7,26.9,69,5.194444444444444,16.84,5.4,943.6,3.89,7.07,1.212,11.044,5.16,6.78
2022-05-21,33.8,23.2,27.2,65,6.972222222222222,26.04,0.0,943.4,5.22,10.94,1.418,19.369,7.946,10.52
2022-05-22,32.6,23.3,27.1,68,6.944444444444445,23.72,0.0,941.7,5.19,9.96,1.245,17.289,7.033,9.29
2022-05-23,33.5,23.9,27.7,67,6.555555555555555,24.47,0.0,941.4,4.9,10.28,1.343,18.075,7.38,9.71
2022-05-24,33.8,23.5,27.8,68,5.5,24.05,0.0,943.8,4.11,10.1,1.305,17.771,7.023,9.37
2022-05-25,34.4,23.3,27.8,65,4.444444444444445,25.56,0.0,945.7,3.32,10.74,1.452,19.017,7.385,9.72
2022-05-26,34.6,22.1,27.4,66,4.916666666666666,26.27,0.0,945.4,3.68,11.03,1.387,19.689,7.539,10.09
2022-05-27,34.1,22.5,27.2,64,5.611111111111111,25.38,0.0,945.1,4.2,10.66,1.453,18.684,7.587,10.11
2022-05-28,33.4,22.2,27.2,65,5.944444444444444,25.06,0.0,944.3,4.45,10.53,1.369,18.347,7.392,9.82
2022-05-29,33.0,22.3,27.2,66,5.861111111111112,24.1,0.0,944.4,4.38,10.12,1.313,17.486,7.046,9.26
2022-05-30,34.4,22.1,27.4,67,5.361111111111112,25.29,0.0,943.9,4.01,10.62,1.336,18.829,7.318,9.67
2022-05-31,35.4,22.1,27.8,67,5.111111111111111,24.92,1.2,943.3,3.82,10.47,1.387,18.635,7.322,9.88
2022-06-01,35.0,24.0,28.0,66,4.5,20.68,0.1,943.5,3.37,8.69,1.463,14.736,6.338,8.53
2022-06-02,33.3,23.0,27.3,69,4.666666666666667,21.61,1.9,943.7,3.49,9.08,1.228,15.488,6.145,8.05
2022-06-03,34.9,22.3,27.6,66,4.666666666666667,24.65,0.0,943.4,3.49,10.35,1.408,18.255,7.169,9.57
2022-06-04,35.8,22.5,28.3,65,3.9166666666666665,25.44,0.2,943.2,2.93,10.68,1.505,19.055,7.352,9.92
2022-06-05,36.3,23.7,28.5,67,4.416666666666667,24.24,0.6,943.1,3.3,10.18,1.48,18.26,7.235,9.4
2022-06-06,34.4,23.9,27.4,72,4.166666666666667,19.21,12.1,943.6,3.12,8.07,1.177,13.715,5.498,7.41
2022-06-07,33.4,22.9,27.5,66,4.333333333333333,21.95,1.5,943.8,3.24,9.22,1.349,15.602,6.314,8.32
2022-06-08,34.0,22.9,27.6,71,4.166666666666667,23.35,0.6,943.6,3.12,9.81,1.176,17.318,6.416,8.64
2022-06-09,33.5,24.4,27.2,74,4.0,15.94,2.4,942.5,2.99,6.69,1.07,10.75,4.524,5.92
2022-06-10,33.6,22.9,26.3,77,4.527777777777778,20.11,3.4,942.4,3.39,8.45,0.919,14.675,5.333,6.84
2022-06-11,30.3,23.0,25.3,80,5.611111111111111,17.5,7.4,943.0,4.2,7.35,0.713,11.991,4.373,5.59
2022-06-12,29.1,22.7,25.2,79,4.833333333333333,15.45,1.7,942.9,3.62,6.49,0.713,9.867,3.799,5.07
2022-06-13,31.5,22.7,26.3,75,5.277777777777778,22.42,0.7,944.1,3.95,9.42,0.923,16.353,5.831,7.81
2022-06-14,32.6,22.5,26.6,72,5.138888888888888,23.51,0.3,944.4,3.84,9.87,1.07,17.302,6.353,8.34
2022-06-15,32.1,23.0,26.6,74,5.611111111111111,23.13,2.3,943.7,4.2,9.71,0.987,17.049,6.177,8.33
2022-06-16,31.0,23.1,26.3,75,5.722222222222222,20.39,1.7,943.4,4.28,8.56,0.915,14.451,5.42,6.98
2022-06-17,31.7,22.8,26.3,76,5.055555555555555,18.96,1.1,942.8,3.78,7.96,0.894,13.267,5.012,6.67
2022-06-18,30.5,23.3,26.3,75,5.111111111111111,20.19,0.9,943.1,3.82,8.48,0.903,14.218,5.265,6.84
2022-06-19,30.2,23.2,25.6,79,5.583333333333334,18.16,3.3,943.3,4.18,7.63,0.749,12.543,4.583,6.01
2022-06-20,27.0,22.4,24.1,88,6.027777777777778,12.01,15.2,942.1,4.51,5.04,0.376,8.019,2.69,3.59
2022-06-21,27.0,22.1,23.8,86,5.583333333333334,9.96,2.1,940.2,4.18,4.18,0.436,6.828,2.553,3.27
2022-06-22,31.1,22.2,24.8,83,4.111111111111112,14.9,5.0,941.4,3.08,6.26,0.612,9.852,3.515,4.63
2022-06-23,29.5,21.9,24.4,86,4.0,16.4,15.8,942.2,2.99,6.89,0.473,11.115,3.548,4.88
2022-06-24,29.7,22.3,24.8,83,5.166666666666667,16.97,7.8,941.0,3.86,7.13,0.583,11.535,3.936,5.16
2022-06-25,27.3,22.6,24.4,85,4.75,11.94,3.1,938.7,3.55,5.01,0.478,7.907,2.839,3.91
2022-06-26,25.8,22.4,23.7,90,6.166666666666666,10.02,20.3,938.9,4.61,4.21,0.302,6.908,2.258,2.84
2022-06-27,26.0,22.5,23.7,90,6.166666666666666,10.74,5.4,940.8,4.61,4.51,0.304,7.319,2.353,3.22
2022-06-28,27.4,22.3,24.2,86,5.972222222222222,16.1,1.5,942.1,4.47,6.76,0.444,10.603,3.422,4.78
2022-06-29,28.3,22.6,24.6,86,5.166666666666667,16.74,4.6,940.9,3.86,7.03,0.461,11.331,3.615,4.45
2022-06-30,28.5,22.8,24.5,86,5.333333333333333,16.37,5.3,940.7,3.99,6.88,0.467,11.034,3.562,4.63
2022-07-01,26.3,22.6,24.0,87,6.194444444444445,13.9,1.8,941.3,4.63,5.84,0.401,8.949,2.956,4.03
2022-07-02,26.7,22.6,24.1,86,6.916666666666666,17.64,3.3,940.1,5.17,7.41,0.437,11.963,3.708,4.91
2022-07-03,27.2,22.5,24.1,86,6.861111111111111,16.63,3.8,940.0,5.13,6.98,0.443,11.084,3.541,4.78
2022-07-04,26.3,22.3,23.8,87,5.75,11.7,2.8,939.7,4.3,4.91,0.397,7.749,2.671,3.47
2022-07-05,25.1,22.4,23.4,91,5.416666666666667,8.56,14.4,938.3,4.05,3.6,0.265,6.102,1.975,2.65
2022-07-06,24.8,22.3,23.2,90,5.444444444444445,7.43,4.2,939.7,4.07,3.12,0.291,5.462,1.895,2.5
2022-07-07,25.4,22.4,23.5,89,6.638888888888888,10.4,7.0,942.4,4.97,4.37,0.327,7.059,2.367,3.33
2022-07-08,24.5,22.1,22.9,91,6.75,6.43,9.0,941.7,5.05,2.7,0.258,4.929,1.734,2.35
2022-07-09,23.9,21.0,22.2,92,5.75,6.39,22.2,940.2,4.3,2.68,0.218,4.882,1.588,2.17
2022-07-10,23.6,21.1,22.2,92,5.916666666666667,6.92,12.0,940.9,4.43,2.91,0.217,5.152,1.644,2.13
2022-07-11,22.7,21.3,21.8,93,5.777777777777778,4.85,34.6,942.2,4.32,2.04,0.185,4.074,1.331,1.7
2022-07-12,24.2,21.5,22.3,92,6.583333333333333,8.46,30.1,941.6,4.92,3.55,0.223,5.993,1.843,2.39
2022-07-13,23.3,21.5,22.2,92,7.361111111111111,4.47,32.0,938.6,5.51,1.88,0.217,3.868,1.416,1.95
2022-07-14,23.7,21.7,22.6,92,7.25,9.1,36.0,936.1,5.42,3.82,0.221,6.314,1.91,2.48
2022-07-15,25.5,22.4,23.3,90,7.527777777777778,10.77,20.0,937.3,5.63,4.52,0.299,7.294,2.349,3.18
2022-07-16,26.1,22.6,23.9,89,6.805555555555555,16.57,13.5,938.8,5.09,6.96,0.337,11.061,3.237,4.63
2022-07-17,26.7,22.6,24.1,87,7.083333333333333,19.17,6.0,941.3,5.3,8.05,0.406,13.422,3.922,5.36
2022-07-18,25.1,22.1,23.0,91,5.638888888888889,6.51,9.7,941.8,4.22,2.73,0.263,4.987,1.728,2.26
2022-07-19,24.9,21.9,23.1,90,6.055555555555555,11.24,1.5,942.6,4.53,4.72,0.289,7.473,2.333,3.29
2022-07-20,26.5,21.7,23.7,87,5.972222222222222,15.97,1.5,943.5,4.47,6.71,0.394,10.375,3.233,4.25
2022-07-21,27.5,21.9,24.0,84,5.305555555555556,19.14,2.1,943.8,3.97,8.04,0.504,13.273,4.135,5.21
2022-07-22,27.0,21.8,24.0,85,5.5,19.32,1.8,944.3,4.11,8.11,0.463,13.423,4.075,5.28
2022-07-23,25.6,22.1,23.4,87,5.722222222222222,13.25,9.0,942.6,4.28,5.56,0.386,8.496,2.798,3.45
2022-07-24,24.5,21.9,22.8,92,5.75,7.81,9.7,941.9,4.3,3.28,0.228,5.673,1.787,2.33
2022-07-25,24.9,22.0,23.0,90,4.805555555555555,8.94,2.1,943.4,3.59,3.75,0.29,6.258,2.045,2.73
2022-07-26,27.6,21.9,23.7,87,4.444444444444445,15.71,7.1,945.0,3.32,6.6,0.411,10.286,3.225,4.55
2022-07-27,27.1,22.0,23.5,90,3.7222222222222223,11.43,17.3,944.8,2.78,4.8,0.312,7.754,2.417,3.27
2022-07-28,28.7,21.5,24.4,87,2.055555555555556,18.22,2.7,945.6,1.54,7.65,0.423,12.702,3.845,5.09
2022-07-29,29.4,21.6,24.7,87,2.7777777777777777,17.56,8.0,945.3,2.08,7.38,0.434,12.197,3.74,5.11
2022-07-30,28.4,22.3,24.5,88,2.861111111111111,16.21,5.6,944.4,2.14,6.81,0.394,10.935,3.353,4.14
2022-07-31,28.6,20.9,24.3,86,4.111111111111112,20.6,2.0,942.9,3.08,8.65,0.447,14.777,4.377,5.87
2022-08-01,28.0,21.4,24.4,85,4.75,20.74,2.3,943.0,3.55,8.71,0.475,14.817,4.436,6.03
2022-08-02,28.4,22.3,24.7,83,4.277777777777778,19.29,0.6,942.2,3.2,8.1,0.558,13.502,4.3,5.51
2022-08-03,28.9,22.4,24.5,87,3.3611111111111107,18.75,5.2,941.3,2.51,7.88,0.435,13.294,4.015,5.52
2022-08-04,28.5,22.4,24.3,89,3.9722222222222223,15.12,25.0,940.4,2.97,6.35,0.363,10.007,3.078,4.15
2022-08-05,26.4,22.4,23.7,91,3.6666666666666665,11.07,23.9,939.0,2.74,4.65,0.277,7.556,2.314,3.02
2022-08-06,26.5,22.2,23.9,89,5.916666666666667,14.8,4.7,938.0,4.43,6.22,0.338,9.518,2.914,3.98
2022-08-07,26.3,22.6,23.9,89,5.138888888888888,12.98,17.2,937.5,3.84,5.45,0.339,8.538,2.692,3.93
2022-08-08,25.1,22.5,23.4,91,6.0,9.0,15.8,936.3,4.49,3.78,0.266,6.344,2.04,2.75
2022-08-09,24.7,22.6,23.3,90,6.888888888888889,7.86,18.0,935.6,5.15,3.3,0.293,5.697,1.996,2.7
2022-08-10,25.4,22.3,23.3,89,7.833333333333333,14.88,16.4,935.2,5.86,6.25,0.327,9.445,2.862,3.75
2022-08-11,24.9,22.5,23.2,90,8.305555555555555,14.76,17.9,936.6,6.21,6.2,0.294,9.392,2.745,3.53
2022-08-12,25.2,22.2,23.3,89,8.75,16.29,11.7,939.4,6.54,6.84,0.324,10.664,3.082,4.23
2022-08-13,25.7,22.1,23.4,88,7.5,19.65,9.1,941.4,5.61,8.25,0.358,13.753,3.812,4.95
2022-08-14,26.2,22.1,23.4,88,7.25,17.03,4.8,942.8,5.42,7.15,0.364,11.4,3.361,4.49
2022-08-15,25.7,22.0,23.0,90,6.805555555555555,12.53,6.0,942.9,5.09,5.26,0.297,8.233,2.519,3.29
2022-08-16,24.4,21.9,22.7,91,7.777777777777778,10.23,10.1,942.4,5.82,4.3,0.256,6.934,2.139,2.92
2022-08-17,25.5,21.8,23.2,89,6.694444444444445,17.93,6.5,943.7,5.01,7.53,0.323,12.171,3.402,4.59
2022-08-18,26.0,22.0,23.4,87,7.194444444444444,18.79,3.4,944.1,5.38,7.89,0.39,12.938,3.749,5.15
2022-08-19,25.9,21.5,23.4,87,6.805555555555555,16.69,2.3,944.3,5.09,7.01,0.384,10.952,3.327,4.36
2022-08-20,26.4,22.1,23.6,87,6.805555555555555,17.68,1.6,944.0,5.09,7.43,0.397,11.971,3.579,4.73
2022-08-21,26.1,21.9,23.5,86,6.499999999999999,18.21,2.4,942.9,4.86,7.65,0.421,12.357,3.723,4.82
2022-08-22,25.7,22.2,23.5,87,7.611111111111111,17.72,3.5,941.7,5.69,7.44,0.389,11.937,3.545,4.66
2022-08-23,26.0,22.2,23.5,87,6.944444444444445,16.8,2.3,942.1,5.19,7.06,0.392,11.125,3.392,4.58
2022-08-24,26.1,21.9,23.4,86,6.416666666666667,17.86,2.5,944.5,4.8,7.5,0.421,12.035,3.651,4.98
2022-08-25,27.0,21.5,23.5,87,4.416666666666667,18.19,2.1,944.3,3.3,7.64,0.398,12.46,3.697,4.79
2022-08-26,27.6,21.4,23.8,84,4.611111111111112,20.29,1.0,944.2,3.45,8.52,0.499,14.302,4.343,5.92
2022-08-27,27.8,20.7,23.7,83,4.777777777777778,20.58,1.2,944.4,3.57,8.64,0.525,14.486,4.437,6.12
2022-08-28,28.2,20.3,23.6,84,3.8055555555555554,20.46,1.0,944.1,2.85,8.59,0.496,14.447,4.359,5.87
2022-08-29,29.0,20.5,23.9,83,3.8333333333333335,22.79,0.5,945.2,2.87,9.57,0.545,16.654,4.99,6.93
2022-08-30,30.0,21.1,24.5,85,2.833333333333333,20.28,4.7,945.3,2.12,8.52,0.506,14.633,4.457,5.83
2022-08-31,29.7,21.8,24.8,88,2.9166666666666665,19.13,27.5,944.2,2.18,8.03,0.407,13.754,4.108,5.29
2022-09-01,28.5,21.5,24.2,90,2.0277777777777777,15.93,11.0,944.0,1.52,6.69,0.323,10.724,3.205,4.01
2022-09-02,29.9,20.7,24.6,86,3.222222222222222,20.72,2.4,944.5,2.41,8.7,0.466,15.047,4.507,6.23
2022-09-03,30.2,21.3,25.2,85,3.0,22.12,2.6,944.8,2.24,9.29,0.512,16.37,4.947,6.69
2022-09-04,27.9,22.7,24.4,89,3.194444444444444,11.99,10.0,944.8,2.39,5.04,0.358,8.148,2.597,3.45
2022-09-05,25.7,22.5,23.7,91,2.694444444444444,8.85,2.3,944.6,2.02,3.72,0.271,6.293,1.974,2.67
2022-09-06,27.8,21.5,23.7,90,3.3055555555555554,14.34,11.0,944.1,2.47,6.02,0.315,9.408,2.827,3.6
2022-09-07,28.0,21.1,24.0,90,2.972222222222222,15.77,9.4,943.8,2.22,6.62,0.314,10.476,3.105,4.51
2022-09-08,27.6,21.7,24.0,91,2.3333333333333335,10.45,20.7,942.8,1.75,4.39,0.283,7.263,2.239,3.0
2022-09-09,28.3,22.1,24.2,89,3.0277777777777777,15.5,29.1,941.9,2.26,6.51,0.358,10.303,3.133,4.19
2022-09-10,27.3,21.3,23.9,92,2.75,13.37,21.9,941.8,2.06,5.62,0.246,8.882,2.607,3.58
2022-09-11,28.8,21.8,24.2,89,3.0277777777777777,13.86,11.6,939.6,2.26,5.82,0.361,9.236,2.87,3.9
2022-09-12,26.5,22.1,23.9,91,4.555555555555555,12.0,11.9,938.4,3.41,5.04,0.275,8.059,2.44,3.29
2022-09-13,25.0,22.6,23.5,91,6.388888888888888,9.7,9.3,940.4,4.78,4.07,0.266,6.722,2.126,2.72
2022-09-14,25.8,22.4,23.5,89,6.888888888888889,16.23,4.5,943.3,5.15,6.82,0.332,10.695,3.131,4.25
2022-09-15,25.8,22.1,23.4,88,8.0,17.48,6.7,944.4,5.98,7.34,0.359,11.768,3.413,4.83
2022-09-16,25.1,21.9,23.1,90,7.166666666666667,11.89,4.1,943.3,5.36,4.99,0.291,7.833,2.424,3.43
2022-09-17,26.7,21.5,23.3,88,5.833333333333333,19.44,2.9,943.7,4.36,8.16,0.364,13.624,3.843,5.36
2022-09-18,26.4,21.3,23.0,88,4.972222222222221,16.74,5.3,945.3,3.72,7.03,0.358,11.087,3.278,4.29
2022-09-19,25.0,21.0,22.6,87,5.111111111111111,13.68,1.3,945.5,3.82,5.75,0.368,8.582,2.738,3.5
2022-09-20,24.0,21.1,22.3,88,3.7777777777777777,6.26,1.7,945.2,2.83,2.63,0.329,4.779,1.734,2.29
2022-09-21,26.0,20.5,22.5,87,4.222222222222222,15.12,3.0,945.1,3.16,6.35,0.375,9.437,2.921,3.9
2022-09-22,24.5,20.4,22.1,87,5.055555555555555,11.36,0.4,945.5,3.78,4.77,0.356,7.328,2.428,3.4
2022-09-23,26.0,20.4,22.6,85,5.083333333333333,17.84,1.3,945.7,3.8,7.49,0.432,11.834,3.599,4.54
2022-09-24,25.7,21.0,22.8,88,4.555555555555555,15.4,3.8,945.2,3.41,6.47,0.347,9.749,2.946,4.16
2022-09-25,26.8,21.0,23.3,86,3.555555555555556,17.42,1.3,944.9,2.66,7.32,0.421,11.636,3.535,4.69
2022-09-26,28.1,20.3,23.0,87,3.3055555555555554,14.7,2.8,946.4,2.47,6.17,0.402,9.403,2.947,3.87
2022-09-27,27.0,19.5,22.9,87,3.3611111111111107,17.23,1.0,945.3,2.51,7.24,0.379,11.419,3.395,4.37
2022-09-28,27.3,19.5,22.9,88,3.6666666666666665,18.22,1.5,944.4,2.74,7.65,0.354,12.415,3.587,4.53
2022-09-29,27.5,20.7,23.1,91,3.0277777777777777,13.69,8.1,944.3,2.26,5.75,0.275,8.995,2.645,3.65
2022-09-30,29.3,20.3,23.6,89,4.25,19.31,3.3,944.8,3.18,8.11,0.355,13.792,3.927,5.25
